link,day,month,year
https://twitter.com/CalibreObscura/status/1670510694838546436,,,
https://twitter.com/UAWeapons/status/1544797070883684353,,,
https://twitter.com/UAWeapons/status/1572672235726573568,,,
https://twitter.com/UAWeapons/status/1581908407967092738,,,
https://twitter.com/UAWeapons/status/1590474674999558145,,,
https://twitter.com/UAWeapons/status/1638590667323580425,,,
https://twitter.com/UAWeapons/status/1566557906593615873,,,
https://twitter.com/UAWeapons/status/1674811978408132611,,,
https://twitter.com/UAWeapons/status/1590474674999558145,,,
https://twitter.com/UAWeapons/status/1570054722563997698,,,
https://twitter.com/UAWeapons/status/1577227267226599424,,,
https://twitter.com/UAWeapons/status/1577323803478265856,,,
https://twitter.com/UAWeapons/status/1577189784057163778,,,
https://twitter.com/UAWeapons/status/1577645612891361281,,,
https://twitter.com/UAWeapons/status/1577553007725756419,,,
https://twitter.com/UAWeapons/status/1577556971389075459,,,
https://twitter.com/UAWeapons/status/1577688073231540224,,,
https://twitter.com/UAWeapons/status/1578010258152251392,,,
https://twitter.com/UAWeapons/status/1578303114742235137,,,
https://twitter.com/UAWeapons/status/1590447628726439936,,,
https://twitter.com/UAWeapons/status/1591036463634075648,,,
https://twitter.com/UAWeapons/status/1591808737035096065,,,
https://twitter.com/UAWeapons/status/1635951246069702656,,,
https://twitter.com/UAWeapons/status/1578300172676648960,,,
https://twitter.com/UAWeapons/status/1591010484287049730,,,
https://twitter.com/UAWeapons/status/1662066364138283008,,,
https://twitter.com/UAWeapons/status/1561363838481666050,,,
https://twitter.com/UAWeapons/status/1561363838481666050,,,
https://twitter.com/UAWeapons/status/1531973654313152515,,,
https://twitter.com/UAWeapons/status/1534939583821107200,,,
https://twitter.com/UAWeapons/status/1539939158944358401,,,
https://twitter.com/UAWeapons/status/1541049828288905218,,,
https://twitter.com/UAWeapons/status/1546565537895006209,,,
https://twitter.com/UAWeapons/status/1590407832796811264,,,
https://twitter.com/UAWeapons/status/1596056609801003009,,,
https://twitter.com/UAWeapons/status/1607377878508765185,,,
https://twitter.com/UAWeapons/status/1608544132288372741,,,
https://twitter.com/UAWeapons/status/1658805354853957635,,,
https://twitter.com/Osinttechnical/status/1543835821123534849,,,
https://twitter.com/UAWeapons/status/1545074010299547650,,,
https://twitter.com/UAWeapons/status/1651964737742163969,,,
https://twitter.com/UAWeapons/status/1679217911246848000,,,
https://twitter.com/UAWeapons/status/1651964737742163969,,,
https://twitter.com/UAWeapons/status/1576661554321567744,,,
https://twitter.com/UAWeapons/status/1632850339400384514,,,
https://twitter.com/UAWeapons/status/1524002774261850114,,,
https://twitter.com/UAWeapons/status/1546449671698145281,,,
https://twitter.com/UAWeapons/status/1555188898824962048,,,
https://twitter.com/RALee85/status/1558148936514342913,,,
https://twitter.com/UAWeapons/status/1625242267916070918,,,
https://twitter.com/UAWeapons/status/1572670481068883970,,,
https://twitter.com/UAWeapons/status/1572972291624951809,,,
https://twitter.com/UAWeapons/status/1573343531221106688,,,
https://twitter.com/UAWeapons/status/1581316972599705601,,,
https://twitter.com/UAWeapons/status/1587483785435783172,,,
https://twitter.com/UAWeapons/status/1589576335793721344,,,
https://twitter.com/UAWeapons/status/1608223041388945408,,,
https://twitter.com/UAWeapons/status/1612846200868450305,,,
https://twitter.com/UAWeapons/status/1613627261852286978,,,
https://twitter.com/UAWeapons/status/1615044073085145099,,,
https://twitter.com/UAWeapons/status/1633111053574848512,,,
https://twitter.com/UAWeapons/status/1635311014760837122,,,
https://twitter.com/UAWeapons/status/1638845891254558720,,,
https://twitter.com/UAWeapons/status/1649325531899330561,,,
https://twitter.com/UAWeapons/status/1651964737742163969,,,
https://twitter.com/UAWeapons/status/1660011334329663488,,,
https://twitter.com/UAWeapons/status/1668188125305159680,,,
https://twitter.com/UAWeapons/status/1689240998394671104,,,
https://twitter.com/UAWeapons/status/1513495397414715392,,,
https://twitter.com/UAWeapons/status/1590375007930417152,,,
https://twitter.com/UAWeapons/status/1625086988779937792,,,
https://twitter.com/UAWeapons/status/1689240998394671104,,,
https://twitter.com/UAWeapons/status/1538474213220265985,,,
https://twitter.com/UAWeapons/status/1548761196542689280,,,
https://twitter.com/UAWeapons/status/1562002981394026498,,,
https://twitter.com/UAWeapons/status/1569013204541374464,,,
https://twitter.com/UAWeapons/status/1569618856687058945,,,
https://twitter.com/UAWeapons/status/1570138425843408896,,,
https://twitter.com/UAWeapons/status/1578329315111944192,,,
https://twitter.com/UAWeapons/status/1575821067657936896,,,
https://twitter.com/UAWeapons/status/1600939618387402752,,,
https://twitter.com/UAWeapons/status/1542891130924290051,,,
https://twitter.com/UAWeapons/status/1507764352774025217,,,
https://twitter.com/UAWeapons/status/1523290805762686976,,,
https://twitter.com/UAWeapons/status/1571150184947798018,,,
https://twitter.com/UAWeapons/status/1632055390723620865,,,
https://twitter.com/UAWeapons/status/1638845891254558720,,,
https://twitter.com/naalsio26/status/1646675665939251201,,,
https://twitter.com/naalsio26/status/1691202124313407488,,,
https://twitter.com/UAWeapons/status/1557305465687744512,,,
https://twitter.com/UAWeapons/status/1576608068133351425,,,
https://twitter.com/UAWeapons/status/1575217795385950208,,,
https://twitter.com/UAWeapons/status/1566836619415527427,,,
https://twitter.com/UAWeapons/status/1632339858533367808,,,
https://twitter.com/naalsio26/status/1696337466855141423,,,
https://twitter.com/UAWeapons/status/1569292595997675523,,,
https://twitter.com/UAWeapons/status/1576956926130151424,,,
https://twitter.com/UAWeapons/status/1507383319557820422,,,
https://twitter.com/UAWeapons/status/1578108766004084736,,,
https://twitter.com/UAWeapons/status/1513909323025551368,,,
https://twitter.com/UAWeapons/status/1514929153820213253,,,
https://twitter.com/UAWeapons/status/1514918819621478407,,,
https://twitter.com/UAWeapons/status/1524360854514319361,,,
https://twitter.com/UAWeapons/status/1524458228251254784,,,
https://twitter.com/UAWeapons/status/1525901062057631747,,,
https://twitter.com/UAWeapons/status/1528496108082712578,,,
https://twitter.com/UAWeapons/status/1541061368434106368,,,
https://twitter.com/UAWeapons/status/1542869832219099139,,,
https://twitter.com/RALee85/status/1544015117389631490,,,
https://twitter.com/RALee85/status/1544016163801387009,,,
https://twitter.com/UAWeapons/status/1552756805406789632,,,
https://twitter.com/UAWeapons/status/1565977656306409473,,,
https://twitter.com/UAWeapons/status/1569734765200248839,,,
https://twitter.com/RALee85/status/1568587749359513605,,,
https://twitter.com/UAWeapons/status/1569046260769775622,,,
https://twitter.com/UAWeapons/status/1569725397863993346,,,
https://twitter.com/UAWeapons/status/1571225455402835971,,,
https://twitter.com/UAWeapons/status/1549434150561751041,,,
https://twitter.com/UAWeapons/status/1576291796639879168,,,
https://twitter.com/Blue_Sauron/status/1576539355593572353,,,
https://twitter.com/UAWeapons/status/1590100264530640897,,,
https://twitter.com/UAWeapons/status/1591539522655117312,,,
https://twitter.com/UAWeapons/status/1596558083635003393,,,
https://twitter.com/UAWeapons/status/1591036463634075648,,,
https://twitter.com/UAWeapons/status/1618686362693279744,,,
https://twitter.com/UAWeapons/status/1620050309275058176,,,
https://twitter.com/UAWeapons/status/1625924184806129678,,,
https://twitter.com/UAWeapons/status/1626665664172773376,,,
https://twitter.com/UAWeapons/status/1632458755446063106,,,
https://twitter.com/UAWeapons/status/1639043413503881224,,,
