id,name,type,status,day,month,year,manufacturer,manufacturer_abbr,user,user_abbr,proof,year_first_produced
1,M-55S,Tanks,destroyed,,,,Slovenia,SLVN,Ukraine,UA,https://twitter.com/UAWeapons/status/1682710915811033092,1999.0
2,M-55S,Tanks,damaged,,,,Slovenia,SLVN,Ukraine,UA,https://twitter.com/UAWeapons/status/1680549443043483654,1999.0
3,T-64A,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/dVvPF6kS,1977.0
4,T-64A,Tanks,captured,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/kXYMFPXM,1977.0
5,T-64B,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/pX1zHz7L,1976.0
6,T-64B,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/FK3FZ04Q,1976.0
7,T-64B,Tanks,captured,4.0,3.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/9fH0rFwJ,1976.0
8,T-64B,Tanks,damaged and captured,,,,Soviet Union,USSR,Ukraine,UA,https://twitter.com/UAWeapons/status/1633907229647618048,1976.0
9,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/vZnd6LYT,1976.0
10,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/59wN4Ybq,1976.0
11,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/442p3Kn8,1976.0
12,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/Njvhbd38,1976.0
13,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/jSkfDQJC,1976.0
14,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/jSkfDQJC,1976.0
15,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/C1XTdKjW,1976.0
16,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/44zyTqfZ,1976.0
17,T-64BV,Tanks,destroyed,31.0,3.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/LXSthY18,1976.0
18,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://twitter.com/UAWeapons/status/1641178598454226944,1976.0
19,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/xCh7ZpMw,1976.0
20,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/XvZLPhKf,1976.0
21,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/8zC4rW64,1976.0
22,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/LXjZKyB3,1976.0
23,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/GpXfM7DH,1976.0
24,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/MpP3ydft,1976.0
25,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/15YP8yQG,1976.0
26,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/15hWDxMQ,1976.0
27,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/m1wCg20r,1976.0
28,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/YqRKxCHL,1976.0
29,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/Dw7LbFQz,1976.0
30,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/xTdfVcCD,1976.0
31,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/fLNrqgBC,1976.0
32,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/fyK8zRsN,1976.0
33,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/prjPXPJ9,1976.0
34,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/prjPXPJ9,1976.0
35,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/QNwyyn6n,1976.0
36,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/2SV3vjL6,1976.0
37,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/HxJTB3XX,1976.0
38,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/Z5qPwc6K,1976.0
39,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://twitter.com/UAWeapons/status/1521098647341043715,1976.0
40,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postlmg.cc/cvsC9377,1976.0
41,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/6QWpB0Bh,1976.0
42,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/PJJcNT5T,1976.0
43,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/tgnHYb2n,1976.0
44,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/kGb27KBJ,1976.0
45,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/xjcFVR3v,1976.0
46,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/x8f0b3Jf,1976.0
47,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/QNqTRbSk,1976.0
48,T-64BV,Tanks,destroyed,11.0,11.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/ZKm1nP3H,1976.0
49,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/sfT5q0yc,1976.0
50,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/T1pRFTnS,1976.0
51,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/3w0fSRSV,1976.0
52,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/d3f4jcRw,1976.0
53,T-64BV,Tanks,destroyed,21.0,12.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/qvtXFdr4,1976.0
54,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/4N4WpZ7X,1976.0
55,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/XqDcPG25,1976.0
56,T-64BV,Tanks,destroyed,31.0,1.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/ZYGNyNL4,1976.0
57,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/Hnr1mp5N,1976.0
58,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/jdgTvHMR,1976.0
59,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/PfS1c0GG,1976.0
60,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/pVSp1P3g,1976.0
61,T-64BV,Tanks,captured and later destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/9MSNY0Yb,1976.0
62,T-64BV,Tanks,captured and later destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/9MSNY0Yb,1976.0
63,T-64BV,Tanks,captured and later destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/9MSNY0Yb,1976.0
64,T-64BV,Tanks,captured and later destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/9MSNY0Yb,1976.0
65,T-64BV,Tanks,captured and later destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/9MSNY0Yb,1976.0
66,T-64BV,Tanks,captured and later destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/L8pWr96x,1976.0
67,T-64BV,Tanks,captured and later destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/L8pWr96x,1976.0
68,T-64BV,Tanks,captured and later destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/L8pWr96x,1976.0
69,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/G291gYgG,1976.0
70,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/Vs3kp383,1976.0
71,T-64BV,Tanks,destroyed,10.0,5.0,25.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/zvVV9m83,1976.0
72,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://twitter.com/UAWeapons/status/1569426437119123458,1976.0
73,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/FRgG4nP8,1976.0
74,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/4yfhPvLm,1976.0
75,T-64BV,Tanks,destroyed,29.0,3.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/qRWrW4v1,1976.0
76,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://twitter.com/UAWeapons/status/1575440756449361923,1976.0
77,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/bNdBsBtr,1976.0
78,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/65WY63JV,1976.0
79,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://twitter.com/UAWeapons/status/1576654734726864896,1976.0
80,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/5Yv3h1Dg,1976.0
81,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/KY1tRg4y,1976.0
82,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/KR4dW3JD,1976.0
83,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/SKRkf9jS,1976.0
84,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/c1TTzq8v,1976.0
85,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/66RRjpYp,1976.0
86,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/MZctWw5C,1976.0
87,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/9MxKTpdG,1976.0
88,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/6Qv1ymYj,1976.0
89,T-64BV,Tanks,destroyed,9.0,2.0,25.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/QdVF0BH2,1976.0
90,T-64BV,Tanks,destroyed,2.0,5.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/k53Mhjxw,1976.0
91,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/wB75RgXK,1976.0
92,T-64BV,Tanks,destroyed,20.0,2.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/vTPX4cLZ,1976.0
93,T-64BV,Tanks,destroyed,24.0,10.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/fycp5k4Y,1976.0
94,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/25hXnWZ5,1976.0
95,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/Dwq30zY7,1976.0
96,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/Tp07F3QV,1976.0
97,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/nLR6vtd6,1976.0
98,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/VNr6V1VC,1976.0
99,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/nrfxB4Rb,1976.0
100,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/kXHDVcXN,1976.0
101,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/zDxk2ZSG,1976.0
102,T-64BV,Tanks,destroyed,31.0,5.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/Gts87Rhd,1976.0
103,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/zGjmGhTD,1976.0
104,T-64BV,Tanks,destroyed,28.0,3.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/1XbP2JpJ,1976.0
105,T-64BV,Tanks,destroyed,7.0,4.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/sgdsJHf2,1976.0
106,T-64BV,Tanks,destroyed,7.0,4.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/NfrQmvcV,1976.0
107,T-64BV,Tanks,destroyed,7.0,4.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/FKGvN9yf,1976.0
108,T-64BV,Tanks,destroyed,4.0,10.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/FHymCb1V,1976.0
109,T-64BV,Tanks,destroyed,16.0,4.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/g0GpCwZF,1976.0
110,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postlmg.cc/2bxt4232,1976.0
111,T-64BV,Tanks,destroyed,28.0,4.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/tJnG3WLP,1976.0
112,T-64BV,Tanks,destroyed,10.0,5.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/DZZTzt6x,1976.0
113,T-64BV,Tanks,destroyed,25.0,3.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/xTDNBXzW,1976.0
114,T-64BV,Tanks,destroyed,28.0,3.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/T1mLp6Z7,1976.0
115,T-64BV,Tanks,destroyed,15.0,5.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/vZtTxw7y,1976.0
116,T-64BV,Tanks,destroyed,15.0,5.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/nLVzvSTD,1976.0
117,T-64BV,Tanks,destroyed,15.0,5.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/XYbXvYCx,1976.0
118,T-64BV,Tanks,destroyed,11.0,11.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/gJ6Q29QV,1976.0
119,T-64BV,Tanks,destroyed,15.0,5.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/HxVkNJqW,1976.0
120,T-64BV,Tanks,destroyed,28.0,5.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/KjTvZ6cd,1976.0
121,T-64BV,Tanks,destroyed,31.0,5.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/j5mSYxTH,1976.0
122,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/ht6yvQMw,1976.0
123,T-64BV,Tanks,destroyed,20.0,4.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/fyrtsPvz,1976.0
124,T-64BV,Tanks,destroyed,5.0,9.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/65d5FxmZ,1976.0
125,T-64BV,Tanks,destroyed,4.0,11.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/y8sYHpMb,1976.0
126,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/66kfmNfJ,1976.0
127,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/gJ6RdZq5,1976.0
128,T-64BV,Tanks,destroyed,30.0,10.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/PJJ2hwDg,1976.0
129,T-64BV,Tanks,destroyed,28.0,1.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/QNm7scRB,1976.0
130,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/MpTywrkc,1976.0
131,T-64BV,Tanks,destroyed,17.0,2.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/FFj0f668,1976.0
132,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://twitter.com/UAWeapons/status/1629461228266434560,1976.0
133,T-64BV,Tanks,destroyed,18.0,3.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/433x4rT7,1976.0
134,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/fWCkgC2B,1976.0
135,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/x1wBD4ZJ,1976.0
136,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/j5x9spKc,1976.0
137,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/HLvZgBW8,1976.0
138,T-64BV,Tanks,destroyed,31.0,8.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/3w1WB5nd,1976.0
139,T-64BV,Tanks,destroyed,,,,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/rFQM70Gm,1976.0
140,T-64BV,Tanks,destroyed,30.0,11.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/59XLV9py,1976.0
141,T-64BV,Tanks,destroyed,26.0,4.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/nVN7c8wk,1976.0
142,T-64BV,Tanks,destroyed,27.0,4.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/0y0Jfz5W,1976.0
143,T-64BV,Tanks,destroyed,8.0,5.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/GhVpKTyB,1976.0
144,T-64BV,Tanks,destroyed,31.0,3.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/6622LgVS,1976.0
145,T-64BV,Tanks,destroyed,30.0,7.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/qqPq8Btx,1976.0
146,T-64BV,Tanks,destroyed,31.0,3.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/XJm796ty,1976.0
147,T-64BV,Tanks,destroyed,31.0,10.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/RV6MkPhK,1976.0
148,T-64BV,Tanks,destroyed,31.0,10.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/X7RV4wBh,1976.0
149,T-64BV,Tanks,destroyed,30.0,8.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/RZwvFNc0,1976.0
150,T-64BV,Tanks,destroyed,16.0,12.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/kgkF3hM8,1976.0
151,T-64BV,Tanks,destroyed,30.0,3.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/Bbcm2XH6,1976.0
152,T-64BV,Tanks,destroyed,30.0,1.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/63HntJVX,1976.0
153,T-64BV,Tanks,destroyed,30.0,10.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/j5B6PBms,1976.0
154,T-64BV,Tanks,destroyed,11.0,6.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/1zQ6QNjm,1976.0
155,T-64BV,Tanks,destroyed,11.0,6.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/yNyRYYMF,1976.0
156,T-64BV,Tanks,destroyed,12.0,6.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/PxfwLnH0,1976.0
157,T-64BV,Tanks,destroyed,7.0,7.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/YqWx8WLL,1976.0
158,T-64BV,Tanks,destroyed,31.0,5.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/GpRnxJFc,1976.0
159,T-64BV,Tanks,destroyed,11.0,4.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/fbHLMm6S,1976.0
160,T-64BV,Tanks,destroyed,10.0,7.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/vmFG3JVP,1976.0
161,T-64BV,Tanks,destroyed,16.0,2.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/152SJDQC,1976.0
162,T-64BV,Tanks,destroyed,31.0,10.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/15d6hNmy,1976.0
163,T-64BV,Tanks,destroyed,11.0,8.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/L6329W1b,1976.0
164,T-64BV,Tanks,destroyed,21.0,7.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/vBwSvqdX,1976.0
165,T-64BV,Tanks,destroyed,3.0,3.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/fb7LXnxZ,1976.0
166,T-64BV,Tanks,destroyed,23.0,8.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/8kYJJ5KJ,1976.0
167,T-64BV,Tanks,destroyed,29.0,5.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/GpmmFqL7,1976.0
168,T-64BV,Tanks,destroyed,31.0,7.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/R0Fv9JtW,1976.0
169,T-64BV,Tanks,destroyed,9.0,10.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/vTpLkGFM,1976.0
170,T-64BV,Tanks,destroyed,13.0,10.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/dV43tSCG,1976.0
171,T-64BV,Tanks,destroyed,31.0,12.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/Jh0SSHQd,1976.0
172,T-64BV,Tanks,destroyed,30.0,9.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/JhY4PZt1,1976.0
173,T-64BV,Tanks,destroyed,23.0,10.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/VvcT2H86,1976.0
174,T-64BV,Tanks,destroyed,24.0,10.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/yN50dJkT,1976.0
175,T-64BV,Tanks,destroyed,22.0,10.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/5tjwb5N0,1976.0
176,T-64BV,Tanks,destroyed,31.0,8.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/Sx4rZFsR,1976.0
177,T-64BV,Tanks,destroyed,18.0,11.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/T1NGKtPt,1976.0
178,T-64BV,Tanks,destroyed,30.0,11.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/nVdwX0nr,1976.0
179,T-64BV,Tanks,destroyed,16.0,11.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/RCKVms9n,1976.0
180,T-64BV,Tanks,destroyed,29.0,1.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/GtLj80dz,1976.0
181,T-64BV,Tanks,destroyed,31.0,8.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/t46jf7RX,1976.0
182,T-64BV,Tanks,destroyed,21.0,10.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/sggqwz8g,1976.0
183,T-64BV,Tanks,destroyed,23.0,2.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/CLPjWgVJ,1976.0
184,T-64BV,Tanks,destroyed,29.0,2.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/c1cyM3mT,1976.0
185,T-64BV,Tanks,destroyed,3.0,3.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/RCkNMxzQ,1976.0
186,T-64BV,Tanks,destroyed,24.0,1.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/KzCdPq3K,1976.0
187,T-64BV,Tanks,destroyed,8.0,3.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/X7jfFM6P,1976.0
188,T-64BV,Tanks,destroyed,12.0,3.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/8PzvchhQ,1976.0
189,T-64BV,Tanks,destroyed,17.0,3.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/DwYQpxVn,1976.0
190,T-64BV,Tanks,destroyed,30.0,11.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/YS56MjqP,1976.0
191,T-64BV,Tanks,destroyed,30.0,5.0,23.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/ydgk8BH2,1976.0
192,T-64BV,Tanks,destroyed,31.0,8.0,22.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/6Q58shh5,1976.0
193,T-64BV,Tanks,destroyed,30.0,4.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/6Q0NnVBt,1976.0
194,T-64BV,Tanks,destroyed,2.0,5.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/zXvfLHzw,1976.0
195,T-64BV,Tanks,destroyed,11.0,5.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/j5QVbs3J,1976.0
196,T-64BV,Tanks,destroyed,16.0,5.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/WpFGdywz,1976.0
197,T-64BV,Tanks,destroyed,15.0,5.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/gcCv8KgD,1976.0
198,T-64BV,Tanks,destroyed,26.0,5.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/Yjc7dbMv,1976.0
199,T-64BV,Tanks,destroyed,27.0,5.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/3RR3Nktx,1976.0
200,T-64BV,Tanks,destroyed,1.0,6.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/4NZSd38S,1976.0
201,T-64BV,Tanks,destroyed,1.0,6.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/522KBRW5,1976.0
202,T-64BV,Tanks,destroyed,5.0,6.0,24.0,Soviet Union,USSR,Ukraine,UA,https://postimg.cc/Jh3xMdf2,1976.0
