id,name,type,status,day,month,year,manufacturer,manufacturer_abbr,user,user_abbr,proof,year_first_produced,directproof,fulldate
1342,T-72B3,Tanks,destroyed,,,,Russia,RU,Russia,RU,https://postimg.cc/VLVCtNv4,2010.0,,
1343,T-72B3,Tanks,destroyed,19.0,5.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/3rprqjZW,2010.0,,
1344,T-72B3,Tanks,destroyed,19.0,4.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/Z52ZzPLs,2010.0,,
1345,T-72B3,Tanks,destroyed,1.0,5.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/02H17Gh5,2010.0,,
1346,T-72B3,Tanks,destroyed,8.0,12.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/HnfxnVzM,2010.0,,
1347,T-72B3,Tanks,destroyed,1.0,5.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/sXdHR6cw,2010.0,,
1348,T-72B3,Tanks,destroyed,28.0,4.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/fbnWwTDt,2010.0,,
1349,T-72B3,Tanks,destroyed,28.0,4.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/fbnWwTDt,2010.0,,
1350,T-72B3,Tanks,destroyed,28.0,4.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/fbnWwTDt,2010.0,,
1351,T-72B3,Tanks,destroyed,28.0,5.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/T3zNCRVH,2010.0,,
1352,T-72B3,Tanks,destroyed,22.0,5.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/Yq7D7rrn,2010.0,,
1353,T-72B3,Tanks,destroyed,9.0,2.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/g0xXLt5c,2010.0,,
1354,T-72B3,Tanks,destroyed,12.0,2.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/GmjNdw9d,2010.0,,
1355,T-72B3,Tanks,destroyed,8.0,6.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/qvbzLkc2,2010.0,,
1356,T-72B3,Tanks,destroyed,16.0,6.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/76xnFmhL,2010.0,,
1357,T-72B3,Tanks,destroyed,31.0,1.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/157PzMpH,2010.0,,
1358,T-72B3,Tanks,destroyed,20.0,6.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/k5x5QFVs,2010.0,,
1359,T-72B3,Tanks,destroyed,4.0,7.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/LsTVYw2h,2010.0,,
1360,T-72B3,Tanks,destroyed,,,,Russia,RU,Russia,RU,https://twitter.com/UAWeapons/status/1677326810067992578,2010.0,,
1361,T-72B3,Tanks,destroyed,3.0,2.0,25.0,Russia,RU,Russia,RU,https://postimg.cc/6Qw64f4T,2010.0,,
1362,T-72B3,Tanks,destroyed,30.0,11.0,22.0,Russia,RU,Russia,RU,https://postimg.cc/pT5sB4RV,2010.0,,
1363,T-72B3,Tanks,destroyed,10.0,4.0,22.0,Russia,RU,Russia,RU,https://postimg.cc/nzK0yLGP,2010.0,,
1364,T-72B3,Tanks,destroyed,31.0,3.0,22.0,Russia,RU,Russia,RU,https://postimg.cc/jqQwh016,2010.0,,
1365,T-72B3,Tanks,destroyed,5.0,7.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/25yX3WL2,2010.0,,
1366,T-72B3,Tanks,destroyed,18.0,6.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/C5tCgRF3,2010.0,,
1367,T-72B3,Tanks,destroyed,1.0,8.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/x1bLnrPk,2010.0,,
1368,T-72B3,Tanks,destroyed,7.0,8.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/TYBZ8ZXP,2010.0,,
1369,T-72B3,Tanks,destroyed,30.0,11.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/pX9dWCXh,2010.0,,
1370,T-72B3,Tanks,destroyed,,,,Russia,RU,Russia,RU,https://postimg.cc/76gNSCML,2010.0,,
1371,T-72B3,Tanks,destroyed,,,,Russia,RU,Russia,RU,https://postimg.cc/1R6kBptS,2010.0,,
1372,T-72B3,Tanks,destroyed,,,,Russia,RU,Russia,RU,https://postimg.cc/fLvfV5Nc,2010.0,,
1373,T-72B3,Tanks,destroyed,,,,Russia,RU,Russia,RU,https://twitter.com/naalsio26/status/1700978678476496999,2010.0,,
1374,T-72B3,Tanks,destroyed,,,,Russia,RU,Russia,RU,https://postimg.cc/zG0JPLrQ,2010.0,,
1375,T-72B3,Tanks,destroyed,,,,Russia,RU,Russia,RU,https://postimg.cc/tJWWGKtY,2010.0,,
1376,T-72B3,Tanks,destroyed,,,,Russia,RU,Russia,RU,https://postimg.cc/Ls1SsG5K,2010.0,,
1377,T-72B3,Tanks,destroyed,28.0,9.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/XYw6KmN1,2010.0,,
1378,T-72B3,Tanks,destroyed,5.0,10.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/bYK7vpNH,2010.0,,
1379,T-72B3,Tanks,destroyed,11.0,10.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/25Q2nNfK,2010.0,,
1380,T-72B3,Tanks,destroyed,20.0,3.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/zXLKkpFX,2010.0,,
1381,T-72B3,Tanks,destroyed,31.0,10.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/qMzDqfHL,2010.0,,
1382,T-72B3,Tanks,destroyed,1.0,11.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/fTrFfzfp,2010.0,,
1383,T-72B3,Tanks,destroyed,23.0,7.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/B6nHzd6Z,2010.0,,
1384,T-72B3,Tanks,destroyed,,,,Russia,RU,Russia,RU,https://twitter.com/bayraktar_1love/status/1732107431650480152,2010.0,,
1385,T-72B3,Tanks,destroyed,7.0,9.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/hvmrJjWt,2010.0,,
1386,T-72B3,Tanks,destroyed,30.0,9.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/KjyKfx02,2010.0,,
1387,T-72B3,Tanks,destroyed,1.0,3.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/pVSRnQMx,2010.0,,
1388,T-72B3,Tanks,destroyed,8.0,3.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/tgGbQF06,2010.0,,
1389,T-72B3,Tanks,destroyed,13.0,3.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/rpWWkZqT,2010.0,,
1390,T-72B3,Tanks,destroyed,7.0,7.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/XJfwwHPL,2010.0,,
1391,T-72B3,Tanks,destroyed,13.0,12.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/kGwKHVqt,2010.0,,
1392,T-72B3,Tanks,destroyed,7.0,3.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/KY1S1Gv6,2010.0,,
1393,T-72B3,Tanks,destroyed,4.0,3.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/W4GxVnNw,2010.0,,
1394,T-72B3,Tanks,destroyed,1.0,5.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/QM71NbZN,2010.0,,
1395,T-72B3,Tanks,destroyed,24.0,11.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/FH80Q6qn,2010.0,,
1396,T-72B3,Tanks,destroyed,5.0,5.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/T33D4X4c,2010.0,,
1397,T-72B3,Tanks,destroyed,6.0,5.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/x8QkyrmM,2010.0,,
1398,T-72B3,Tanks,destroyed,25.0,3.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/2SzrpHc6,2010.0,,
1399,T-72B3,Tanks,destroyed,11.0,5.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/g03n5RDG,2010.0,,
1400,T-72B3,Tanks,destroyed,29.0,2.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/28mKXRSm,2010.0,,
1401,T-72B3,Tanks,destroyed,17.0,5.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/PqRfg2cv,2010.0,,
1402,T-72B3,Tanks,destroyed,19.0,5.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/Gtkcsrpv,2010.0,,
1403,T-72B3,Tanks,destroyed,21.0,10.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/c4X9yy1g,2010.0,,
1404,T-72B3,Tanks,destroyed,8.0,6.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/Z5j2Jk0h,2010.0,,
1405,T-72B3,Tanks,destroyed,17.0,6.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/Hnhm2f1y,2010.0,,
1406,T-72B3,Tanks,destroyed,14.0,6.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/JhwxHFRw,2010.0,,
1407,T-72B3,Tanks,destroyed,7.0,7.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/MTfpYDX9,2010.0,,
1408,T-72B3,Tanks,destroyed,22.0,1.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/85JVK5dq,2010.0,,
1409,T-72B3,Tanks,destroyed,31.0,12.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/vT7skBsG,2010.0,,
1410,T-72B3,Tanks,destroyed,29.0,7.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/xTKSNTbz,2010.0,,
1411,T-72B3,Tanks,destroyed,31.0,12.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/y87xzkx4,2010.0,,
1412,T-72B3,Tanks,destroyed,31.0,8.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/pXy5wN7K,2010.0,,
1413,T-72B3,Tanks,destroyed,3.0,9.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/QCK5qJdg,2010.0,,
1414,T-72B3,Tanks,destroyed,21.0,11.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/Gm9T3rNL,2010.0,,
1415,T-72B3,Tanks,destroyed,28.0,2.0,25.0,Russia,RU,Russia,RU,https://postimg.cc/zv9J4fXK,2010.0,,
1416,T-72B3,Tanks,destroyed,3.0,7.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/bJDgG1gZ,2010.0,,
1417,T-72B3,Tanks,destroyed,11.0,11.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/sD1sRm8r,2010.0,,
1418,T-72B3,Tanks,damaged,,,,Russia,RU,Russia,RU,https://twitter.com/RALee85/status/1544016163801387009,2010.0,,
1419,T-72B3,Tanks,damaged,,,,Russia,RU,Russia,RU,https://twitter.com/UAWeapons/status/1542986188100886529,2010.0,,
1420,T-72B3,Tanks,damaged,23.0,8.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/wvF0yczL,2010.0,,
1421,T-72B3,Tanks,damaged,,,,Russia,RU,Russia,RU,https://twitter.com/UAWeapons/status/1508078103016488963,2010.0,,
1422,T-72B3,Tanks,damaged,,,,Russia,RU,Russia,RU,https://twitter.com/UAWeapons/status/1516860518870523905,2010.0,,
1423,T-72B3,Tanks,damaged,30.0,4.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/HWbXJzMb,2010.0,,
1424,T-72B3,Tanks,damaged,,,,Russia,RU,Russia,RU,https://twitter.com/RALee85/status/1568608823421865985,2010.0,,
1425,T-72B3,Tanks,damaged,,,,Russia,RU,Russia,RU,https://twitter.com/UAWeapons/status/1573696104432111616,2010.0,,
1426,T-72B3,Tanks,damaged,,,,Russia,RU,Russia,RU,https://postimg.cc/gj3F2623,2010.0,,
1427,T-72B3,Tanks,damaged,30.0,4.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/HWbXJzMb,2010.0,,
1428,T-72B3,Tanks,damaged,,,,Russia,RU,Russia,RU,https://twitter.com/UAWeapons/status/1584871803377586176,2010.0,,
1429,T-72B3,Tanks,damaged,,,,Russia,RU,Russia,RU,https://twitter.com/RALee85/status/1586990650523803649,2010.0,,
1430,T-72B3,Tanks,damaged,,,,Russia,RU,Russia,RU,https://postimg.cc/rsyFds36,2010.0,,
1431,T-72B3,Tanks,damaged,,,,Russia,RU,Russia,RU,https://postimg.cc/FsBsR9xq,2010.0,,
1432,T-72B3,Tanks,damaged,6.0,1.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/WbkKpN96,2010.0,,
1433,T-72B3,Tanks,damaged,14.0,2.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/5y05sMWX,2010.0,,
1434,T-72B3,Tanks,damaged,6.0,2.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/pV0T1W6X,2010.0,,
1435,T-72B3,Tanks,damaged,20.0,4.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/fTvTV3hd,2010.0,,
1436,T-72B3,Tanks,damaged,7.0,8.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/tCJhvnZN,2010.0,,
1437,T-72B3,Tanks,damaged,9.0,8.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/G90xtbhX,2010.0,,
1438,T-72B3,Tanks,damaged,27.0,10.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/8z9bq15T,2010.0,,
1439,T-72B3,Tanks,damaged,16.0,11.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/tJs3scZ6,2010.0,,
1440,T-72B3,Tanks,damaged,19.0,10.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/6pZ960W4,2010.0,,
1441,T-72B3,Tanks,damaged,15.0,3.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/vm67mHLp,2010.0,,
1442,T-72B3,Tanks,damaged,18.0,5.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/d0LwjG1s,2010.0,,
1443,T-72B3,Tanks,abandoned,20.0,4.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/B6G0Xqkx,2010.0,,
1444,T-72B3,Tanks,abandoned,,,,Russia,RU,Russia,RU,https://postimg.cc/rsFyfrR7,2010.0,,
1445,T-72B3,Tanks,damaged and abandoned,15.0,1.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/0Qdznct4,2010.0,,
1446,T-72B3,Tanks,damaged and abandoned,25.0,2.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/ZnYH71hW,2010.0,,
1447,T-72B3,Tanks,abandoned,11.0,10.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/rFHnk9JQ,2010.0,,
1448,T-72B3,Tanks,damaged and abandoned,29.0,2.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/ydVYv7LH,2010.0,,
1449,T-72B3,Tanks,damaged and abandoned,15.0,12.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/X77WTjkb,2010.0,,
1450,T-72B3,Tanks,damaged and abandoned,,,,Russia,RU,Russia,RU,https://postimg.cc/q7s3JVng,2010.0,,
1451,T-72B3,Tanks,damaged and abandoned,,,,Russia,RU,Russia,RU,https://postimg.cc/xjhn41wr,2010.0,,
1452,T-72B3,Tanks,damaged and abandoned,11.0,2.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/L616QY0Y,2010.0,,
1453,T-72B3,Tanks,damaged and abandoned,9.0,2.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/6QHXBFs6,2010.0,,
1454,T-72B3,Tanks,damaged and abandoned,,,,Russia,RU,Russia,RU,https://twitter.com/UAWeapons/status/1629570643866910723,2010.0,,
1455,T-72B3,Tanks,damaged and abandoned,4.0,3.0,23.0,Russia,RU,Russia,RU,https://postlmg.cc/dhTQRzCD,2010.0,,
1456,T-72B3,Tanks,damaged and abandoned,9.0,2.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/x1xNCV6F,2010.0,,
1457,T-72B3,Tanks,abandoned,9.0,2.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/mgsRjQN4,2010.0,,
1458,T-72B3,Tanks,damaged and abandoned,9.0,2.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/8kxTJ87j,2010.0,,
1459,T-72B3,Tanks,damaged and abandoned,12.0,6.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/mkx2pHHB,2010.0,,
1460,T-72B3,Tanks,damaged and abandoned,17.0,6.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/02hxJRfg,2010.0,,
1461,T-72B3,Tanks,abandoned,,,,Russia,RU,Russia,RU,https://postimg.cc/gkxDdQG7,2010.0,,
1462,T-72B3,Tanks,abandoned,,,,Russia,RU,Russia,RU,https://postimg.cc/fyBP7Tg5,2010.0,,
1463,T-72B3,Tanks,damaged and abandoned,,,,Russia,RU,Russia,RU,https://postimg.cc/bwbMh8NJ,2010.0,,
1464,T-72B3,Tanks,damaged and abandoned,22.0,4.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/66PRrcQp,2010.0,,
1465,T-72B3,Tanks,damaged and abandoned,12.0,6.0,24.0,Russia,RU,Russia,RU,https://postimg.cc/Y23TBgKB,2010.0,,
1466,T-72B3,Tanks,damaged and captured,,,,Russia,RU,Russia,RU,https://twitter.com/Danspiun/status/1550256099609255936,2010.0,,
1467,T-72B3,Tanks,captured,15.0,1.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/nrgPN6Xf,2010.0,,
1468,T-72B3,Tanks,damaged and captured,,,,Russia,RU,Russia,RU,https://postimg.cc/Qtf6spC1,2010.0,,
1469,T-72B3,Tanks,captured,22.0,1.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/J4tzjR7x,2010.0,,
1470,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/DwRYKbXJ,2010.0,,
1471,T-72B3,Tanks,damaged and captured,,,,Russia,RU,Russia,RU,https://postimg.cc/52swFDRw,2010.0,,
1472,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/q7gR9vL8,2010.0,,
1473,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/BbrZm385,2010.0,,
1474,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/k5tTMYc7,2010.0,,
1475,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/ncxJ2jmX,2010.0,,
1476,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/C1rGwyYq,2010.0,,
1477,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/1RMvLRRz,2010.0,,
1478,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/R3gQYYjY,2010.0,,
1479,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/t4ZV3QNj,2010.0,,
1480,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/x15PFtgJ,2010.0,,
1481,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/q7brTN8J,2010.0,,
1482,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/6qsnM5bc,2010.0,,
1483,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/R0Z46Kby,2010.0,,
1484,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/ryrZwpzX,2010.0,,
1485,T-72B3,Tanks,damaged and captured,,,,Russia,RU,Russia,RU,https://postimg.cc/Xqf7LzV9,2010.0,,
1486,T-72B3,Tanks,damaged and captured,,,,Russia,RU,Russia,RU,https://postimg.cc/Z5csPstY,2010.0,,
1487,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/fRHGZ9qp,2010.0,,
1488,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/BngV8qTL,2010.0,,
1489,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/bJ96bCFk,2010.0,,
1490,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/76GgXDkH,2010.0,,
1491,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/qRjvJYxg,2010.0,,
1492,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/d1qYtmnV,2010.0,,
1493,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/HnfR93tH,2010.0,,
1494,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/0QS5P0Wt,2010.0,,
1495,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/JhrRczwF,2010.0,,
1496,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/fRPSxpLn,2010.0,,
1497,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/JnQCHfnK,2010.0,,
1498,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/sXK2DyVp,2010.0,,
1499,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/jdCq0dnp,2010.0,,
1500,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/BthpbCF0,2010.0,,
1501,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/Gt5JnwQg,2010.0,,
1502,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/FzMQsXTM,2010.0,,
1503,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/c4Vb59My,2010.0,,
1504,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/4yMrdXg1,2010.0,,
1505,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/vZgjj3Mw,2010.0,,
1506,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/gJdTxphG,2010.0,,
1507,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/W1mqjQRy,2010.0,,
1508,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/8P570LWL,2010.0,,
1509,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/VLDZFZSF,2010.0,,
1510,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/8PJ20HTg,2010.0,,
1511,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://twitter.com/UAWeapons/status/1567466643713921026,2010.0,,
1512,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/SKtXyhrB,2010.0,,
1513,T-72B3,Tanks,damaged and captured,,,,Russia,RU,Russia,RU,https://postimg.cc/FRchYQZY,2010.0,,
1514,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://twitter.com/UAWeapons/status/1568205056956141569,2010.0,,
1515,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://twitter.com/UAWeapons/status/1568352148102025217,2010.0,,
1516,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://twitter.com/UAWeapons/status/1568352148102025217,2010.0,,
1517,T-72B3,Tanks,damaged and captured,,,,Russia,RU,Russia,RU,https://postimg.cc/cJ7JnbbS,2010.0,,
1518,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/RCY9f5m1,2010.0,,
1519,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/3RFfpFjq,2010.0,,
1520,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://twitter.com/UAWeapons/status/1568899243397550080,2010.0,,
1521,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/MHpbtGM3,2010.0,,
1522,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/XJMxpPXD,2010.0,,
1523,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://twitter.com/UAWeapons/status/1570157461973401600,2010.0,,
1524,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/15jxYFDN,2010.0,,
1525,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://twitter.com/UAWeapons/status/1569409287474003969,2010.0,,
1526,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://twitter.com/UAWeapons/status/1570420216957440001,2010.0,,
1527,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://twitter.com/UAWeapons/status/1571071832530505728,2010.0,,
1528,T-72B3,Tanks,captured,27.0,5.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/0rRCJ9dk,2010.0,,
1529,T-72B3,Tanks,damaged and captured,,,,Russia,RU,Russia,RU,https://postimg.cc/gn5nbDbF,2010.0,,
1530,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://twitter.com/UAWeapons/status/1571508979318022144,2010.0,,
1531,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://twitter.com/UAWeapons/status/1572154236183486467,2010.0,,
1532,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://twitter.com/UAWeapons/status/1572154236183486467,2010.0,,
1533,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://twitter.com/UAWeapons/status/1572332220697948161,2010.0,,
1534,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/Bb7bvPwP,2010.0,,
1535,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/fR6gGGhk,2010.0,,
1536,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://twitter.com/UAWeapons/status/1575875389188030464,2010.0,,
1537,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://twitter.com/UAWeapons/status/1576481167410597890,2010.0,,
1538,T-72B3,Tanks,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/xqrMwHgc,2010.0,,
1539,T-72B3,Tanks,captured,8.0,2.0,23.0,Russia,RU,Russia,RU,https://postimg.cc/HkdDXTds,2010.0,,
1540,T-72B3,Tanks,damaged and captured,,,,Russia,RU,Russia,RU,https://twitter.com/UAWeapons/status/1589590305158107137,2010.0,,
1541,T-72B3,Tanks,damaged and captured,,,,Russia,RU,Russia,RU,https://twitter.com/UAWeapons/status/1589590305158107137,2010.0,,
1542,T-72B3 Obr. 2014,Tanks,destroyed,7.0,7.0,22.0,Russia,RU,Russia,RU,https://postimg.cc/c1bCjq8m,2014.0,,
1543,T-72B3 Obr. 2014,Tanks,destroyed,7.0,7.0,22.0,Russia,RU,Russia,RU,https://postimg.cc/MKfHJs78,2014.0,,
1544,T-72B3 Obr. 2014,Tanks,captured,7.0,7.0,22.0,Russia,RU,Russia,RU,https://postimg.cc/W1M4hhYW,2014.0,,
1545,T-72B3 Obr. 2014,Tanks,captured,26.0,9.0,22.0,Russia,RU,Russia,RU,https://postimg.cc/RZNGXwth,2014.0,,
1546,T-72B3 Obr. 2016,Tanks,destroyed,,,,Russia,RU,Russia,RU,https://postimg.cc/hGdX1BWT,2016.0,,
1547,T-72B3 Obr. 2016,Tanks,destroyed,,,,Russia,RU,Russia,RU,https://postimg.cc/2yqkVCFV,2016.0,,
1548,T-72B3 Obr. 2016,Tanks,destroyed,,,,Russia,RU,Russia,RU,https://postimg.cc/QNPNvWh5,2016.0,,
1549,T-72B3 Obr. 2016,Tanks,destroyed,,,,Russia,RU,Russia,RU,https://postimg.cc/L6tGr73p,2016.0,,
1550,T-72B3 Obr. 2016,Tanks,destroyed,,,,Russia,RU,Russia,RU,https://postimg.cc/5NmJVs3k,2016.0,,
1551,T-72B3 Obr. 2016,Tanks,destroyed,,,,Russia,RU,Russia,RU,https://postimg.cc/rybgd1tT,2016.0,,
